time[s],wave[m],surge[m],sway[m],heave[m],roll[deg],pitch[deg],yaw[deg]
155.232,-4.046909,0.049343,0.529881,-2.692525,-0.256781,-0.287303,0.941793
155.311,-4.074777,0.011218,0.495801,-2.720182,-0.262002,-0.218777,0.95427
155.39,-4.099486,-0.026915,0.461336,-2.745729,-0.267019,-0.150082,0.966006
155.469,-4.121015,-0.065027,0.426513,-2.769146,-0.271829,-0.081271,0.976994
155.548,-4.139348,-0.103088,0.39136,-2.790416,-0.276429,-0.012396,0.987224
155.627,-4.154471,-0.14107,0.355903,-2.809522,-0.280814,0.056488,0.996688
155.706,-4.166372,-0.178942,0.32017,-2.826449,-0.284981,0.125328,1.005379
155.785,-4.175043,-0.216676,0.284189,-2.841184,-0.288927,0.194071,1.01329
155.865,-4.180523,-0.254715,0.247527,-2.85386,-0.292695,0.263531,1.020501
155.944,-4.182672,-0.292081,0.211131,-2.864151,-0.296187,0.331917,1.026826
156.023,-4.181578,-0.32922,0.174571,-2.87222,-0.29945,0.400045,1.032353
156.102,-4.17724,-0.366104,0.137876,-2.878062,-0.30248,0.467864,1.037081
156.181,-4.169663,-0.402704,0.101074,-2.881672,-0.305276,0.535319,1.041004
156.26,-4.158853,-0.438991,0.064193,-2.883047,-0.307835,0.602359,1.04412
156.339,-4.144817,-0.474938,0.027262,-2.882186,-0.310156,0.668932,1.046426
156.418,-4.127566,-0.510517,-0.009689,-2.87909,-0.312236,0.734987,1.04792
156.498,-4.106836,-0.546142,-0.047101,-2.87368,-0.314095,0.801296,1.048605
156.577,-4.083159,-0.580897,-0.084008,-2.866094,-0.315686,0.866152,1.048464
156.656,-4.056316,-0.6152,-0.12085,-2.856286,-0.317032,0.930336,1.047509
156.735,-4.026327,-0.649027,-0.157599,-2.844262,-0.318132,0.993798,1.045742
156.814,-3.993216,-0.68235,-0.194225,-2.830033,-0.318986,1.056489,1.043163
156.909,-3.949299,-0.721719,-0.238067,-2.810017,-0.319685,1.130788,1.038992
156.988,-3.909404,-0.753843,-0.274324,-2.79097,-0.319993,1.191612,1.034636
157.067,-3.866478,-0.785382,-0.310368,-2.76976,-0.320053,1.251511,1.029477
157.146,-3.820552,-0.816313,-0.346172,-2.746401,-0.319865,1.31044,1.023519
157.225,-3.771664,-0.84661,-0.381707,-2.720913,-0.319429,1.368352,1.016768
157.304,-3.719851,-0.876251,-0.416946,-2.693314,-0.318745,1.425204,1.009229
157.384,-3.664442,-0.905574,-0.452301,-2.663237,-0.3178,1.481648,1.000796
157.463,-3.606866,-0.933824,-0.486862,-2.631458,-0.316619,1.536231,0.991688
157.542,-3.546493,-0.96135,-0.521045,-2.597639,-0.315193,1.589622,0.981811
157.621,-3.483369,-0.98813,-0.554824,-2.561804,-0.313522,1.641781,0.971172
157.7,-3.417544,-1.014144,-0.588173,-2.523983,-0.311608,1.692666,0.95978
157.779,-3.349069,-1.039372,-0.621065,-2.484205,-0.309453,1.742239,0.947644
157.858,-3.277996,-1.063793,-0.653476,-2.4425,-0.307057,1.79046,0.934773
157.937,-3.204381,-1.08739,-0.685381,-2.3989,-0.304423,1.837293,0.921177
158.017,-3.127302,-1.110426,-0.717147,-2.352854,-0.301516,1.883267,0.906681
158.096,-3.048746,-1.132307,-0.747956,-2.305546,-0.298409,1.927196,0.891658
158.175,-2.967825,-1.15331,-0.778186,-2.25645,-0.295071,1.969631,0.875944
158.254,-2.884603,-1.173419,-0.807812,-2.205605,-0.291504,2.010538,0.859551
158.333,-2.799144,-1.192617,-0.836812,-2.153049,-0.287711,2.049886,0.842491
158.412,-2.711513,-1.210891,-0.865162,-2.098823,-0.283695,2.087644,0.824778
158.491,-2.62178,-1.228226,-0.892842,-2.042969,-0.279459,2.123783,0.806425
158.57,-2.530014,-1.244608,-0.919829,-1.985532,-0.275007,2.158276,0.787446
158.65,-2.435087,-1.260214,-0.946431,-1.925798,-0.27028,2.191499,0.767606
158.729,-2.339446,-1.274641,-0.971962,-1.865307,-0.265402,2.222596,0.747414
158.808,-2.241991,-1.28808,-0.996739,-1.80337,-0.260318,2.25197,0.726642
158.887,-2.142796,-1.30052,-1.020743,-1.740035,-0.255032,2.279598,0.705307
158.966,-2.041941,-1.311952,-1.043955,-1.67535,-0.249548,2.305457,0.683425
159.045,-1.939501,-1.322366,-1.066358,-1.609366,-0.24387,2.329529,0.661013
159.124,-1.835557,-1.331754,-1.087933,-1.542134,-0.238004,2.351794,0.638088
159.203,-1.73019,-1.34011,-1.108666,-1.473705,-0.231953,2.372235,0.614668
159.283,-1.622122,-1.347512,-1.128784,-1.403246,-0.225642,2.39106,0.590467
159.362,-1.514139,-1.35377,-1.14777,-1.332573,-0.219234,2.407784,0.566107
159.441,-1.404981,-1.358978,-1.165865,-1.260866,-0.212656,2.42264,0.541307
159.52,-1.294734,-1.363132,-1.183057,-1.188181,-0.205913,2.435618,0.516088
159.599,-1.183483,-1.36623,-1.199331,-1.114575,-0.19901,2.446707,0.490469
159.678,-1.071314,-1.368267,-1.214675,-1.040104,-0.191953,2.455898,0.46447
159.757,-0.958314,-1.369244,-1.229077,-0.964827,-0.184747,2.463185,0.43811
159.836,-0.844571,-1.369158,-1.242526,-0.888802,-0.177397,2.468561,0.411411
159.916,-0.728721,-1.36799,-1.255163,-0.811112,-0.169815,2.472055,0.384048
159.995,-0.61375,-1.365768,-1.266663,-0.73376,-0.162195,2.473575,0.356728
160.074,-0.498303,-1.362488,-1.27718,-0.655839,-0.154449,2.473178,0.329131
160.153,-0.38247,-1.35815,-1.286707,-0.577409,-0.146583,2.470862,0.301279
160.232,-0.26634,-1.35276,-1.295236,-0.498531,-0.138603,2.46663,0.273193
160.311,-0.150003,-1.34632,-1.30276,-0.419267,-0.130516,2.460486,0.244895
160.39,-0.03355,-1.338836,-1.309274,-0.339678,-0.122328,2.452433,0.216407
160.469,0.082929,-1.330314,-1.314773,-0.259825,-0.114045,2.442478,0.187752
160.549,0.200816,-1.320633,-1.319302,-0.178756,-0.105567,2.430467,0.158585
160.628,0.317074,-1.310042,-1.322745,-0.098561,-0.097113,2.416709,0.12966
160.707,0.433085,-1.298435,-1.325163,-0.01829,-0.088583,2.401077,0.100633
160.786,0.548761,-1.285821,-1.326552,0.061996,-0.079984,2.383583,0.071529
160.865,0.664011,-1.27221,-1.326913,0.142233,-0.071324,2.36424,0.042369
160.96,0.801913,-1.254537,-1.325984,0.23857,-0.060837,2.338553,0.007262
161.039,0.915911,-1.238768,-1.324079,0.318482,-0.052063,2.315194,-0.02194
161.118,1.029199,-1.222038,-1.321147,0.398148,-0.04325,2.29004,-0.051125
161.197,1.141689,-1.20436,-1.317191,0.477504,-0.034402,2.263109,-0.080271
161.276,1.253293,-1.185749,-1.312213,0.556491,-0.025528,2.234423,-0.109354
161.355,1.363925,-1.166218,-1.306217,0.635045,-0.016635,2.204005,-0.138353
161.435,1.47488,-1.145518,-1.299114,0.714092,-0.007615,2.17146,-0.167609
161.514,1.583296,-1.124183,-1.291085,0.791594,0.001298,2.137626,-0.196369
161.593,1.690485,-1.101976,-1.282055,0.868482,0.010209,2.102135,-0.224976
161.672,1.796363,-1.078914,-1.27203,0.944696,0.019113,2.065014,-0.253409
161.751,1.900848,-1.055016,-1.26102,1.020178,0.028002,2.026292,-0.281645
161.83,2.003859,-1.030299,-1.249031,1.094869,0.036869,1.985997,-0.309663
161.909,2.105315,-1.004784,-1.236073,1.16871,0.045708,1.944163,-0.337441
161.988,2.205139,-0.978489,-1.222157,1.241645,0.054511,1.900821,-0.364957
162.068,2.304484,-0.951088,-1.207099,1.314522,0.063382,1.855428,-0.392533
162.147,2.400788,-0.923287,-1.191287,1.385462,0.072094,1.809155,-0.419458
162.226,2.495231,-0.89477,-1.174552,1.455328,0.080749,1.761478,-0.446058
162.305,2.587738,-0.86556,-1.156905,1.524065,0.089342,1.712435,-0.472312
162.384,2.678239,-0.835678,-1.138361,1.591621,0.097865,1.662065,-0.498199
162.463,2.766662,-0.805148,-1.118934,1.657941,0.106312,1.610405,-0.5237
162.542,2.852941,-0.773994,-1.09864,1.722976,0.114677,1.557497,-0.548795
162.621,2.937006,-0.742239,-1.077494,1.786675,0.122953,1.50338,-0.573465
162.701,3.019814,-0.709496,-1.055228,1.849768,0.131237,1.447391,-0.597993
162.78,3.099231,-0.676608,-1.032417,1.910629,0.139315,1.390971,-0.621748
162.859,3.176244,-0.643196,-1.008805,1.970008,0.147284,1.333473,-0.645021
162.938,3.250794,-0.609285,-0.984412,2.02786,0.15514,1.274941,-0.667794
163.017,3.322823,-0.574901,-0.959254,2.084139,0.162875,1.21542,-0.690049
163.096,3.392275,-0.540072,-0.933353,2.138801,0.170484,1.154957,-0.711769
163.175,3.459096,-0.504823,-0.906728,2.191805,0.17796,1.093598,-0.732936
163.254,3.523234,-0.469183,-0.8794,2.243109,0.185299,1.03139,-0.753536
163.334,3.5854,-0.432722,-0.85103,2.293289,0.192584,0.967581,-0.7738
163.413,3.643991,-0.396378,-0.822352,2.341053,0.199628,0.903814,-0.793207
163.492,3.699756,-0.359727,-0.793035,2.387001,0.206517,0.839345,-0.812
163.571,3.752651,-0.322797,-0.763104,2.431098,0.213245,0.774226,-0.830162
163.65,3.802636,-0.285616,-0.73258,2.473309,0.219809,0.708507,-0.847681
163.729,3.849673,-0.248215,-0.701489,2.513603,0.226201,0.642237,-0.864542
163.808,3.893724,-0.21062,-0.669853,2.551947,0.232419,0.57547,-0.880733
163.887,3.934755,-0.172862,-0.637699,2.588312,0.238456,0.508257,-0.89624
163.967,3.973195,-0.13449,-0.604633,2.623092,0.244381,0.439791,-0.911236
164.046,4.008055,-0.096493,-0.571508,2.65539,0.250042,0.371838,-0.925333
164.125,4.039806,-0.05842,-0.53794,2.685628,0.255508,0.303596,-0.938713
164.204,4.068424,-0.020302,-0.503956,2.713784,0.260776,0.235119,-0.951364
164.283,4.093887,0.017831,-0.46958,2.739835,0.265842,0.16646,-0.963278
164.362,4.116175,0.055951,-0.43484,2.763762,0.270702,0.097671,-0.974445
164.441,4.135271,0.094027,-0.399763,2.785545,0.275352,0.028807,-0.984856
164.52,4.15116,0.132031,-0.364376,2.805168,0.279789,-0.04008,-0.994503
164.6,4.16397,0.170411,-0.328253,2.822822,0.28406,-0.109807,-1.003486
164.679,4.17337,0.208178,-0.292325,2.838053,0.288057,-0.178576,-1.011574
164.758,4.179533,0.245784,-0.256171,2.851082,0.29183,-0.247207,-1.018878
164.837,4.182454,0.283199,-0.219818,2.861901,0.295376,-0.315647,-1.025391
164.916,4.182133,0.320395,-0.183294,2.8705,0.298694,-0.383842,-1.031109
165.011,4.177451,0.364792,-0.139188,2.877892,0.302376,-0.465449,-1.036926
165.09,4.169989,0.401402,-0.102389,2.881582,0.305181,-0.532918,-1.040878
165.169,4.159294,0.437702,-0.06551,2.883036,0.307748,-0.599974,-1.044022
165.248,4.145373,0.473661,-0.028581,2.882255,0.310077,-0.666565,-1.046357
165.327,4.128237,0.509254,0.00837,2.879239,0.312166,-0.732639,-1.047881
165.406,4.1079,0.544451,0.045315,2.87399,0.314012,-0.798144,-1.048592
165.486,4.084059,0.579664,0.082692,2.866403,0.315633,-0.863848,-1.048483
165.565,4.057328,0.613984,0.119537,2.856674,0.316988,-0.928057,-1.047557
165.644,4.027451,0.647828,0.156289,2.84473,0.318097,-0.991546,-1.045819
165.723,3.994451,0.681169,0.19292,2.830579,0.31896,-1.054265,-1.043269
165.802,3.958353,0.713983,0.229401,2.814233,0.319575,-1.116168,-1.039911
165.881,3.919185,0.746242,0.265705,2.795705,0.319942,-1.177204,-1.035746
165.96,3.876977,0.777923,0.301802,2.775008,0.320061,-1.237328,-1.030778
166.039,3.831763,0.809001,0.337666,2.75216,0.319932,-1.296492,-1.025011
166.119,3.782949,0.839832,0.373716,2.726847,0.319549,-1.35538,-1.01836
166.198,3.731792,0.869623,0.409024,2.699722,0.31892,-1.412475,-1.010998
166.277,3.677741,0.89874,0.444015,2.670504,0.318045,-1.468474,-1.002852
166.356,3.620838,0.927159,0.478662,2.639215,0.316923,-1.523334,-0.993928
166.435,3.561127,0.954859,0.512938,2.605879,0.315555,-1.577013,-0.984233
166.514,3.498654,0.981819,0.546815,2.570522,0.313942,-1.629469,-0.973775
166.593,3.433468,1.008018,0.580269,2.533172,0.312086,-1.680662,-0.962562
166.672,3.365619,1.033434,0.613272,2.493857,0.309988,-1.73055,-0.950602
166.752,3.294252,1.058356,0.646209,2.452073,0.307618,-1.779703,-0.93774
166.831,3.221205,1.08214,0.67823,2.408899,0.305038,-1.826852,-0.924307
166.91,3.145661,1.105085,0.709724,2.363856,0.302221,-1.872585,-0.910156
166.989,3.067677,1.127173,0.740669,2.316979,0.29917,-1.916865,-0.8953
167.068,2.987314,1.148387,0.771038,2.268306,0.295887,-1.959659,-0.87975
167.147,2.904634,1.16871,0.80081,2.217874,0.292375,-2.000933,-0.863517
167.226,2.819701,1.188127,0.829961,2.165722,0.288635,-2.040655,-0.846615
167.305,2.732582,1.206623,0.858468,2.11189,0.284672,-2.078795,-0.829056
167.385,2.642201,1.224399,0.886658,2.055708,0.280434,-2.115774,-0.81062
167.464,2.550887,1.240997,0.913803,1.998624,0.27603,-2.150641,-0.791781
167.543,2.457595,1.256633,0.94024,1.939989,0.271411,-2.183839,-0.772329
167.622,2.362397,1.271294,0.965947,1.879851,0.266583,-2.215344,-0.752277
167.701,2.265367,1.284969,0.990906,1.818254,0.261547,-2.24513,-0.731642
167.78,2.166581,1.297648,1.015095,1.755247,0.256309,-2.273176,-0.71044
167.859,2.066113,1.30932,1.038498,1.690879,0.250872,-2.299458,-0.688686
167.938,1.964044,1.319977,1.061095,1.6252,0.24524,-2.323958,-0.666399
168.018,1.859131,1.329726,1.08314,1.557405,0.239344,-2.34693,-0.643303
168.097,1.754078,1.338315,1.104064,1.489242,0.233334,-2.367784,-0.619993
168.176,1.647664,1.345867,1.124131,1.419924,0.227143,-2.386802,-0.596203
168.255,1.539973,1.352374,1.143327,1.349505,0.220776,-2.403969,-0.57195
168.334,1.431087,1.357833,1.161636,1.278039,0.214238,-2.419271,-0.547254
168.413,1.321092,1.362239,1.179044,1.205582,0.207534,-2.432697,-0.522133
168.492,1.210072,1.365588,1.195538,1.13219,0.200668,-2.444237,-0.496608
168.571,1.098114,1.367878,1.211105,1.05792,0.193647,-2.453881,-0.470697
168.651,0.983871,1.369116,1.225912,0.981875,0.186385,-2.461708,-0.444086
168.73,0.870288,1.36927,1.239576,0.906013,0.179067,-2.467516,-0.417462
168.809,0.75603,1.368363,1.25228,0.829448,0.171611,-2.47141,-0.390513
168.888,0.641185,1.366394,1.264012,0.752241,0.164022,-2.473387,-0.363262
168.967,0.525844,1.363365,1.274764,0.67445,0.156305,-2.473447,-0.335729
169.062,0.386609,1.358323,1.286384,0.580216,0.146866,-2.470978,-0.302277
169.141,0.270489,1.35297,1.294949,0.501354,0.13889,-2.466814,-0.274199
169.22,0.154158,1.346568,1.302509,0.422102,0.130807,-2.460738,-0.245908
169.299,0.037708,1.339121,1.309059,0.342523,0.122622,-2.452753,-0.217427
169.378,-0.078772,1.330636,1.314594,0.262679,0.114342,-2.442866,-0.188777
169.457,-0.19519,1.321119,1.31911,0.182631,0.105974,-2.431084,-0.159981
169.537,-0.312928,1.310437,1.32264,0.101425,0.097416,-2.417232,-0.130694
169.616,-0.42895,1.298867,1.325094,0.021155,0.088888,-2.401667,-0.101671
169.695,-0.544639,1.286289,1.32652,-0.059131,0.080292,-2.384239,-0.072569
169.774,-0.659906,1.272713,1.326918,-0.139371,0.071634,-2.364962,-0.043411
169.853,-0.774661,1.25815,1.326286,-0.219503,0.06292,-2.343851,-0.014219
169.932,-0.888815,1.242612,1.324626,-0.299466,0.054157,-2.320923,0.014984
170.011,-1.00228,1.22611,1.321939,-0.379195,0.045353,-2.296194,0.044176
170.09,-1.114968,1.208657,1.318226,-0.458631,0.036513,-2.269685,0.073333
170.17,-1.228201,1.190028,1.313425,-0.53871,0.027532,-2.241046,0.102801
170.249,-1.33906,1.170703,1.307658,-0.617367,0.018642,-2.211017,0.13182
170.328,-1.44888,1.15047,1.300878,-0.695546,0.009738,-2.179272,0.160738
170.407,-1.557577,1.129345,1.293089,-0.773185,0.000826,-2.145838,0.18953
170.486,-1.665066,1.107344,1.284296,-0.850224,-0.008087,-2.110739,0.218176
170.565,-1.771264,1.084484,1.274508,-0.926605,-0.016993,-2.074004,0.246653
170.644,-1.876088,1.060784,1.263732,-1.002266,-0.025886,-2.03566,0.274938
170.723,-1.979457,1.03626,1.251975,-1.077151,-0.034759,-1.995737,0.30301
170.803,-2.08257,1.010608,1.23908,-1.152131,-0.043717,-1.953732,0.331198
170.882,-2.182769,0.984487,1.225379,-1.225276,-0.052529,-1.910727,0.358775
170.961,-2.281275,0.957603,1.210728,-1.29747,-0.0613,-1.866241,0.386074
171.04,-2.378012,0.929976,1.195138,-1.368658,-0.070023,-1.820307,0.413073
171.119,-2.472905,0.901628,1.178622,-1.438785,-0.078692,-1.772961,0.439752
171.198,-2.56588,0.87258,1.161191,-1.507796,-0.087301,-1.72424,0.46609
171.277,-2.656865,0.842856,1.142859,-1.575637,-0.095841,-1.674183,0.492067
171.356,-2.74579,0.812478,1.123642,-1.642257,-0.104307,-1.622826,0.517662
171.436,-2.83367,0.781074,1.103293,-1.708422,-0.112798,-1.569538,0.543171
171.515,-2.91824,0.749453,1.082337,-1.772426,-0.121095,-1.51569,0.567938
171.594,-3.000548,0.71725,1.060542,-1.835056,-0.129298,-1.460667,0.592265
171.673,-3.080528,0.684491,1.037924,-1.896263,-0.1374,-1.404511,0.616132
171.752,-3.158119,0.651202,1.014502,-1.956,-0.145396,-1.347266,0.639522
171.831,-3.233261,0.617407,0.990293,-2.014219,-0.153279,-1.288976,0.662415
171.91,-3.305896,0.583134,0.965316,-2.070877,-0.161044,-1.229687,0.684795
171.989,-3.375966,0.548408,0.93959,-2.125928,-0.168683,-1.169444,0.706644
172.069,-3.444256,0.512809,0.912796,-2.179996,-0.176286,-1.107514,0.728211
172.148,-3.509004,0.477255,0.885624,-2.231687,-0.183656,-1.045494,0.74894
172.227,-3.571031,0.441331,0.857766,-2.281647,-0.190884,-0.982663,0.769088
172.306,-3.630288,0.405065,0.829242,-2.329838,-0.197964,-0.91907,0.788639
172.385,-3.68673,0.368485,0.800076,-2.376222,-0.20489,-0.854764,0.807579
172.464,-3.740313,0.331618,0.770289,-2.420763,-0.211657,-0.789795,0.825893
172.543,-3.790995,0.294495,0.739904,-2.463426,-0.21826,-0.724214,0.843566
172.622,-3.838737,0.257143,0.708946,-2.50418,-0.224694,-0.658071,0.860585
172.702,-3.88405,0.219115,0.677036,-2.54347,-0.231032,-0.590571,0.87714
172.781,-3.925765,0.181392,0.644996,-2.580284,-0.23711,-0.523454,0.892803
172.86,-3.964435,0.143528,0.612456,-2.615097,-0.243005,-0.455931,0.907773
172.939,-4.000031,0.105552,0.57944,-2.647881,-0.248711,-0.388054,0.92204
173.018,-4.032525,0.067495,0.545976,-2.678613,-0.254224,-0.319876,0.935591
173.113,-4.067457,0.021663,0.505175,-2.712815,-0.260592,-0.237567,0.950925
173.192,-4.093033,-0.01647,0.470813,-2.738942,-0.265665,-0.168913,0.962866
173.271,-4.115435,-0.054591,0.436086,-2.762945,-0.270532,-0.100128,0.974059
173.35,-4.134645,-0.092669,0.40102,-2.784804,-0.27519,-0.031265,0.984497
173.429,-4.150649,-0.130676,0.365644,-2.804505,-0.279634,0.037621,0.994172
173.508,-4.163434,-0.168581,0.329984,-2.82203,-0.283861,0.106479,1.003076
173.588,-4.17309,-0.206832,0.293611,-2.837547,-0.287918,0.176124,1.011299
173.667,-4.179368,-0.244445,0.257465,-2.850655,-0.291699,0.244761,1.018631
173.746,-4.182406,-0.281867,0.221118,-2.861553,-0.295254,0.313208,1.025172
173.825,-4.1822,-0.319071,0.1846,-2.870231,-0.298579,0.381412,1.030919
173.904,-4.178751,-0.356028,0.147939,-2.876684,-0.301674,0.449321,1.035866
173.983,-4.172061,-0.392708,0.111163,-2.880905,-0.304534,0.516881,1.040009
174.062,-4.162135,-0.429084,0.074301,-2.882893,-0.307158,0.58404,1.043347
174.141,-4.148982,-0.465127,0.037382,-2.882644,-0.309544,0.650746,1.045875
174.221,-4.132383,-0.501259,-0.000035,-2.880115,-0.311716,0.717783,1.047608
174.3,-4.112766,-0.536548,-0.036984,-2.875369,-0.313617,0.783421,1.048502
174.379,-4.08996,-0.571421,-0.073904,-2.868393,-0.315274,0.848452,1.048583
174.458,-4.063983,-0.60585,-0.110767,-2.859193,-0.316688,0.912824,1.047851
174.537,-4.034853,-0.63981,-0.147544,-2.847776,-0.317856,0.976489,1.046306
174.616,-4.002594,-0.673274,-0.184206,-2.834149,-0.318777,1.039397,1.04395
174.695,-3.967232,-0.706215,-0.220726,-2.818325,-0.319451,1.101498,1.040784
174.774,-3.928792,-0.738609,-0.257074,-2.800316,-0.319877,1.162745,1.036811
174.854,-3.886762,-0.770829,-0.293679,-2.779865,-0.320056,1.223848,1.031969
174.933,-3.842223,-0.802045,-0.329598,-2.757501,-0.319983,1.283233,1.026381
175.012,-3.794704,-0.832639,-0.365261,-2.732997,-0.319662,1.341623,1.019998
175.091,-3.744243,-0.862587,-0.400641,-2.706375,-0.319093,1.398972,1.012823
175.17,-3.690877,-0.891866,-0.43571,-2.677653,-0.318276,1.455236,1.004863
175.249,-3.63465,-0.920453,-0.470441,-2.646855,-0.317212,1.510371,0.996124
175.328,-3.575604,-0.948327,-0.504807,-2.614005,-0.315903,1.564335,0.986612
175.407,-3.513784,-0.975465,-0.538782,-2.579127,-0.314349,1.617086,0.976336
175.487,-3.448406,-1.002176,-0.572761,-2.541769,-0.312526,1.669227,0.965157
175.566,-3.381153,-1.027771,-0.605869,-2.502895,-0.310482,1.719413,0.953365
175.645,-3.311278,-1.052568,-0.638506,-2.462079,-0.308198,1.768266,0.940833
175.724,-3.238835,-1.07655,-0.670648,-2.419355,-0.305674,1.815747,0.927572
175.803,-3.163881,-1.099696,-0.702271,-2.374754,-0.302914,1.861821,0.913592
175.882,-3.086472,-1.12199,-0.733348,-2.328311,-0.299918,1.90645,0.898903
175.961,-3.006671,-1.143414,-0.763857,-2.280062,-0.29669,1.949601,0.883517
176.04,-2.924537,-1.16395,-0.793773,-2.230046,-0.293232,1.99124,0.867446
176.12,-2.839053,-1.183827,-0.823441,-2.177634,-0.289498,2.031832,0.850485
176.199,-2.752421,-1.202532,-0.852096,-2.124177,-0.285586,2.070332,0.833073
176.278,-2.663655,-1.220304,-0.880089,-2.069073,-0.281451,2.107226,0.815015
176.357,-2.572823,-1.23713,-0.9074,-2.012365,-0.277098,2.142485,0.796325
176.436,-2.479995,-1.252996,-0.934007,-1.954096,-0.272531,2.176083,0.777018
176.515,-2.385245,-1.26789,-0.95989,-1.894311,-0.267752,2.207993,0.757107
176.594,-2.288644,-1.281801,-0.985029,-1.833057,-0.262765,2.238191,0.73661
176.673,-2.190269,-1.294719,-1.009403,-1.770382,-0.257575,2.266654,0.715541
176.753,-2.088918,-1.306776,-1.033289,-1.705515,-0.252115,2.293685,0.69364
176.832,-1.987203,-1.317663,-1.056069,-1.640127,-0.246527,2.318588,0.671472
176.911,-1.883947,-1.327528,-1.078031,-1.573467,-0.240748,2.341693,0.648783
