time series,wave[m],ship_speed_kn,surge[m],sway[m],heave[m],roll[deg],pitch[deg],yaw[deg]
123.741,0.239781,8,-0.049467,0.138482,0.220592,0.649272,0.086615,0.040642
123.851,0.318116,8,-0.0538,0.139805,0.215353,0.622485,0.07927,0.045439
123.962,0.409908,8,-0.058215,0.140203,0.208116,0.591008,0.072535,0.049969
124.072,0.504989,8,-0.062596,0.139673,0.198937,0.555639,0.066903,0.0541
124.183,0.594359,8,-0.066978,0.138231,0.187585,0.515991,0.062635,0.057882
124.293,0.665615,8,-0.071239,0.135945,0.174217,0.473077,0.060131,0.06123
124.403,0.710646,8,-0.075369,0.132859,0.158707,0.42692,0.059613,0.064162
124.514,0.723832,8,-0.079354,0.128989,0.140865,0.37751,0.061311,0.066669
124.624,0.703748,8,-0.083071,0.124456,0.121014,0.326276,0.065328,0.068651
124.734,0.654107,8,-0.086506,0.119272,0.099029,0.273394,0.071731,0.070052
124.86,0.570614,8,-0.09003,0.112575,0.071301,0.211665,0.081995,0.070807
124.971,0.48506,8,-0.092713,0.10603,0.044733,0.157061,0.093564,0.070575
125.081,0.400522,8,-0.094932,0.098966,0.016582,0.103475,0.107268,0.069375
125.192,0.324898,8,-0.096677,0.091269,-0.013463,0.050589,0.123235,0.067058
125.302,0.265693,8,-0.097872,0.083096,-0.044606,-0.000066,0.141042,0.063558
125.412,0.224054,8,-0.098488,0.07441,-0.076804,-0.048495,0.160673,0.058786
125.523,0.197242,8,-0.098479,0.065163,-0.110005,-0.094723,0.182158,0.052648
125.633,0.179313,8,-0.097807,0.055575,-0.143211,-0.137633,0.204907,0.045262
125.759,0.157901,8,-0.096177,0.044154,-0.181063,-0.182979,0.232425,0.035267
125.916,0.109827,8,-0.092794,0.029422,-0.226967,-0.23351,0.268192,0.020703
126.042,0.041508,8,-0.088949,0.017324,-0.261957,-0.269112,0.297331,0.007513
126.168,-0.056997,8,-0.084072,0.005078,-0.294566,-0.300207,0.326032,-0.006824
126.31,-0.197438,8,-0.077326,-0.008815,-0.327653,-0.329774,0.356729,-0.024136
126.42,-0.316431,8,-0.071194,-0.019606,-0.350087,-0.348679,0.378445,-0.038233
126.546,-0.447007,8,-0.063218,-0.031975,-0.371833,-0.36611,0.400146,-0.054947
126.657,-0.542565,8,-0.055376,-0.042871,-0.387111,-0.377877,0.41569,-0.070023
126.767,-0.607798,8,-0.046886,-0.05366,-0.398346,-0.386456,0.427135,-0.085128
126.877,-0.636664,8,-0.037725,-0.064424,-0.405428,-0.392304,0.43409,-0.100216
126.988,-0.626995,8,-0.027852,-0.075229,-0.408134,-0.395881,0.436097,-0.115208
127.098,-0.582693,8,-0.017506,-0.085828,-0.406232,-0.397653,0.432771,-0.129591
127.209,-0.511975,8,-0.006573,-0.096343,-0.399556,-0.398251,0.423811,-0.143352
127.319,-0.428864,8,0.004673,-0.10649,-0.388153,-0.398276,0.409249,-0.155959
127.429,-0.347298,8,0.016239,-0.116257,-0.371982,-0.398322,0.388998,-0.167258
127.54,-0.280781,8,0.028138,-0.125606,-0.350901,-0.398909,0.362851,-0.177068
127.666,-0.238994,8,0.041789,-0.135444,-0.32137,-0.40075,0.326392,-0.185973
127.776,-0.239214,8,0.053706,-0.143228,-0.290984,-0.403663,0.288897,-0.191611
127.886,-0.274668,8,0.065502,-0.150152,-0.256639,-0.407892,0.246401,-0.195142
127.997,-0.34152,8,0.077162,-0.156173,-0.218371,-0.41343,0.19879,-0.196519
128.107,-0.429566,8,0.088353,-0.161108,-0.177335,-0.419982,0.147327,-0.195727
128.218,-0.528521,8,0.099157,-0.164985,-0.133315,-0.427364,0.091564,-0.192809
128.328,-0.62417,8,0.109259,-0.167682,-0.087672,-0.435071,0.033066,-0.187909
128.438,-0.706385,8,0.118647,-0.169195,-0.040618,-0.44276,-0.028017,-0.181119
128.549,-0.767607,8,0.127287,-0.169479,0.007664,-0.450078,-0.091553,-0.172468
128.659,-0.802716,8,0.134923,-0.168482,0.05567,-0.45648,-0.15562,-0.16222
128.769,-0.812571,8,0.141548,-0.166169,0.103202,-0.461641,-0.219969,-0.1504
128.88,-0.800722,8,0.147127,-0.162452,0.150049,-0.465203,-0.284342,-0.136965
128.99,-0.773409,8,0.151493,-0.157357,0.194751,-0.46672,-0.346746,-0.12223
129.101,-0.736788,8,0.154667,-0.150758,0.237519,-0.465824,-0.407509,-0.106006
129.211,-0.696895,8,0.156548,-0.142762,0.277013,-0.462119,-0.464797,-0.088669
129.321,-0.656163,8,0.157138,-0.133326,0.313103,-0.455175,-0.518505,-0.070187
129.432,-0.613536,8,0.156406,-0.122389,0.345578,-0.444421,-0.568484,-0.05051
129.542,-0.565663,8,0.154356,-0.110222,0.37342,-0.429588,-0.61333,-0.030158
129.652,-0.505432,8,0.150995,-0.096844,0.396577,-0.410156,-0.65309,-0.009152
129.763,-0.424034,8,0.14629,-0.082256,0.4149,-0.385489,-0.687688,0.012489
129.873,-0.315516,8,0.140357,-0.066887,0.427854,-0.355726,-0.716186,0.034144
129.984,-0.172884,8,0.133132,-0.050639,0.435556,-0.320133,-0.73882,0.055969
130.094,0.002266,8,0.1248,-0.033992,0.437846,-0.279303,-0.754931,0.077348
130.204,0.207203,8,0.115366,-0.016987,0.43489,-0.233041,-0.764527,0.098272
130.315,0.435345,8,0.104808,0.000356,0.426753,-0.181105,-0.767411,0.118738
130.425,0.669791,8,0.093404,0.017561,0.413824,-0.124816,-0.763377,0.138215
130.535,0.897437,8,0.081159,0.034634,0.396362,-0.064219,-0.752388,0.156745
130.646,1.104655,8,0.068056,0.05159,0.374519,0.000723,-0.734233,0.17435
130.756,1.274226,8,0.054439,0.067994,0.3491,0.068225,-0.709314,0.190576
130.867,1.399612,8,0.040178,0.084022,0.320088,0.138874,-0.67736,0.205574
130.977,1.474406,8,0.025649,0.099263,0.288466,0.210766,-0.639239,0.218917
131.103,1.502014,8,0.008674,0.115777,0.249332,0.294613,-0.588192,0.232121
131.213,1.483703,8,-0.006298,0.129231,0.213151,0.368426,-0.53774,0.241625
131.324,1.437242,8,-0.021423,0.141763,0.175231,0.442814,-0.481874,0.249108
131.434,1.376744,8,-0.036306,0.153025,0.13672,0.515763,-0.422231,0.254258
131.544,1.314471,8,-0.050964,0.16302,0.097738,0.58722,-0.358979,0.257009
131.655,1.259816,8,-0.065409,0.171721,0.05838,0.657008,-0.292161,0.257245
131.781,1.214567,8,-0.081237,0.179812,0.014247,0.732275,-0.213508,0.254361
131.876,1.192312,8,-0.092673,0.184608,-0.018273,0.785433,-0.15278,0.249981
131.986,1.174623,8,-0.105282,0.188732,-0.054738,0.842216,-0.081493,0.242609
132.096,1.157045,8,-0.117117,0.191316,-0.08956,0.892949,-0.009722,0.232893
132.207,1.128112,8,-0.128177,0.192373,-0.122676,0.937049,0.062611,0.22089
132.317,1.076982,8,-0.138178,0.191911,-0.153172,0.972844,0.133632,0.20702
132.443,0.979073,8,-0.148359,0.189577,-0.184921,1.003207,0.213445,0.189001
132.553,0.853316,8,-0.156057,0.186,-0.209615,1.019758,0.281139,0.171655
132.664,0.688036,8,-0.162639,0.180969,-0.231501,1.026598,0.346971,0.152845
132.774,0.491053,8,-0.167938,0.174598,-0.250073,1.023352,0.4092,0.133098
132.885,0.267902,8,-0.172011,0.166793,-0.265602,1.009864,0.468423,0.112226
132.995,0.034277,8,-0.174756,0.157717,-0.277788,0.986423,0.523096,0.09076
133.121,-0.232704,8,-0.176295,0.145716,-0.287851,0.947458,0.580281,0.065405
133.247,-0.483365,8,-0.176106,0.132068,-0.293835,0.895923,0.63119,0.039446
133.373,-0.706327,8,-0.174188,0.116878,-0.295873,0.832321,0.675477,0.013127
133.483,-0.874489,8,-0.171108,0.102476,-0.294567,0.767402,0.708564,-0.009931
133.594,-1.020086,8,-0.166691,0.087011,-0.290493,0.693524,0.736619,-0.033061
133.704,-1.144468,8,-0.161041,0.070927,-0.283906,0.612582,0.759133,-0.055636
133.814,-1.254456,8,-0.154156,0.05428,-0.274987,0.524608,0.776418,-0.07765
133.925,-1.356064,8,-0.145999,0.03712,-0.263864,0.429499,0.78861,-0.099091
134.035,-1.450694,8,-0.136768,0.019972,-0.251003,0.32989,0.795541,-0.11939
134.161,-1.551626,8,-0.124863,0.000428,-0.234394,0.210603,0.797233,-0.14129
134.287,-1.638969,8,-0.111636,-0.018723,-0.216221,0.087487,0.792292,-0.161595
134.413,-1.701623,8,-0.0972,-0.037213,-0.196953,-0.037504,0.780746,-0.18021
134.539,-1.725443,8,-0.081683,-0.05481,-0.177052,-0.162319,0.762631,-0.197096
134.65,-1.703302,8,-0.067225,-0.069421,-0.159338,-0.27048,0.741285,-0.210537
134.76,-1.63449,8,-0.052272,-0.082962,-0.141888,-0.374601,0.715242,-0.222538
134.886,-1.495515,8,-0.034511,-0.097214,-0.122305,-0.488507,0.679601,-0.234667
134.996,-1.325285,8,-0.01857,-0.108474,-0.105755,-0.582005,0.643622,-0.243822
135.107,-1.116594,8,-0.002188,-0.118654,-0.089701,-0.669684,0.602967,-0.251657
135.217,-0.886654,8,0.01423,-0.127522,-0.074513,-0.749112,0.558638,-0.25796
135.327,-0.649854,8,0.030719,-0.135138,-0.060082,-0.8204,0.510576,-0.262717
135.438,-0.420922,8,0.047315,-0.141535,-0.046295,-0.883477,0.458589,-0.265847
135.548,-0.219011,8,0.063606,-0.146596,-0.033384,-0.936712,0.403895,-0.267196
135.659,-0.051697,8,0.079772,-0.150441,-0.02108,-0.980665,0.345762,-0.266698
135.769,0.072329,8,0.095409,-0.153051,-0.00956,-1.014228,0.285468,-0.264301
135.911,0.172226,8,0.114844,-0.154791,0.004401,-1.042493,0.204019,-0.258353
136.037,0.215066,8,0.131204,-0.154975,0.016011,-1.053202,0.128653,-0.250389
136.147,0.231137,8,0.144673,-0.154253,0.025615,-1.051559,0.060735,-0.241413
136.273,0.242937,8,0.159027,-0.152613,0.036078,-1.037381,-0.019155,-0.228886
136.415,0.26954,8,0.173649,-0.149984,0.047284,-1.00642,-0.1113,-0.212006
136.525,0.310987,8,0.18372,-0.147551,0.055614,-0.972335,-0.183697,-0.196993
136.635,0.374272,8,0.192599,-0.144891,0.0637,-0.930318,-0.256451,-0.180343
136.746,0.458074,8,0.20027,-0.142057,0.071667,-0.880857,-0.329655,-0.16192
136.856,0.554175,8,0.206523,-0.139149,0.079417,-0.825919,-0.401358,-0.142093
136.966,0.653484,8,0.211369,-0.136164,0.087055,-0.76621,-0.471548,-0.120741
137.077,0.7458,8,0.214776,-0.13307,0.094665,-0.702264,-0.540137,-0.097712
137.187,0.81925,8,0.216637,-0.129904,0.102105,-0.636318,-0.605185,-0.073512
137.298,0.867523,8,0.216948,-0.126576,0.109484,-0.568177,-0.667182,-0.047843
137.408,0.886086,8,0.215679,-0.123111,0.116621,-0.499945,-0.724359,-0.021356
137.518,0.876175,8,0.212822,-0.119446,0.123519,-0.431748,-0.776684,0.005928
137.629,0.841975,8,0.208329,-0.115515,0.130158,-0.36358,-0.823993,0.033967
137.739,0.791522,8,0.20229,-0.111363,0.13634,-0.297162,-0.864909,0.061916
137.849,0.733118,8,0.194696,-0.106932,0.142048,-0.232271,-0.899405,0.089662
137.96,0.674107,8,0.185495,-0.10215,0.147259,-0.168672,-0.927258,0.117076
138.07,0.621181,8,0.174909,-0.097072,0.15183,-0.107797,-0.947567,0.143298
138.181,0.575642,8,0.162816,-0.091563,0.155815,-0.048805,-0.960344,0.168458
138.291,0.536792,8,0.149519,-0.085667,0.159133,0.006996,-0.965066,0.191801
138.401,0.499412,8,0.135015,-0.079272,0.161836,0.059922,-0.961671,0.213303
138.527,0.449536,8,0.117065,-0.071237,0.164214,0.116765,-0.947661,0.235397
138.638,0.39114,8,0.100215,-0.063443,0.165723,0.163326,-0.926369,0.252426
138.748,0.314077,8,0.082703,-0.054985,0.166727,0.206129,-0.897143,0.266911
138.858,0.215764,8,0.064525,-0.045736,0.167291,0.245601,-0.860109,0.278907
138.969,0.097264,8,0.045663,-0.035567,0.167463,0.282123,-0.815247,0.288401
139.079,-0.032451,8,0.026612,-0.02465,0.167283,0.315176,-0.763912,0.295147
139.19,-0.164811,8,0.007187,-0.012807,0.166789,0.345554,-0.70583,0.299208
139.3,-0.284124,8,-0.012103,-0.000299,0.166027,0.372928,-0.642782,0.300472
139.41,-0.377896,8,-0.031277,0.012903,0.165032,0.397797,-0.575052,0.298975
139.521,-0.434454,8,-0.050355,0.026834,0.16383,0.420537,-0.502769,0.294689
139.631,-0.444481,8,-0.068843,0.041135,0.162486,0.440865,-0.428035,0.287763
139.757,-0.396063,8,-0.089329,0.057977,0.160814,0.461526,-0.339621,0.276711
139.867,-0.305219,8,-0.106464,0.072956,0.159288,0.477256,-0.260792,0.264541
139.993,-0.157925,8,-0.12507,0.090282,0.15751,0.492539,-0.169526,0.24803
140.104,-0.005498,8,-0.140434,0.105575,0.155942,0.503472,-0.088988,0.231526
140.214,0.149876,8,-0.154612,0.120651,0.154386,0.51187,-0.009683,0.213685
140.325,0.29534,8,-0.16778,0.135682,0.152787,0.517837,0.069238,0.194508
140.435,0.415419,8,-0.179633,0.15029,0.151114,0.521279,0.145781,0.174652
140.545,0.503068,8,-0.190246,0.164497,0.149259,0.522359,0.220101,0.154242
140.656,0.555397,8,-0.199662,0.1783,0.147075,0.521241,0.292283,0.13335
140.766,0.573522,8,-0.207689,0.191313,0.144447,0.518201,0.360489,0.11258
140.908,0.557978,8,-0.216122,0.206896,0.140084,0.511937,0.442835,0.085981
141.034,0.522273,8,-0.221794,0.219342,0.134996,0.504689,0.50982,0.062836
141.16,0.480796,8,-0.225794,0.230268,0.128465,0.496324,0.570524,0.040346
141.286,0.444173,8,-0.228167,0.239489,0.120228,0.487199,0.624562,0.018712
141.427,0.414077,8,-0.228965,0.247606,0.108702,0.476361,0.676852,-0.004222
141.538,0.395832,8,-0.228272,0.252271,0.097751,0.467445,0.711878,-0.021135
141.648,0.3759,8,-0.226493,0.255359,0.085165,0.458263,0.741296,-0.03674
141.758,0.345819,8,-0.22368,0.256909,0.070796,0.448683,0.765551,-0.051053
141.884,0.288021,8,-0.219261,0.256816,0.052109,0.437137,0.787176,-0.065706
141.995,0.208982,8,-0.214373,0.255111,0.033678,0.426407,0.800973,-0.076976
142.121,0.083613,8,-0.207776,0.25138,0.010564,0.413583,0.810916,-0.087862
142.231,-0.054459,8,-0.201169,0.2466,-0.01145,0.401878,0.814827,-0.095733
142.342,-0.213505,8,-0.193761,0.240366,-0.035301,0.389684,0.814461,-0.102219
142.468,-0.403973,8,-0.18452,0.231602,-0.064202,0.37553,0.809038,-0.107986
142.578,-0.564254,8,-0.175784,0.222503,-0.090839,0.363043,0.800177,-0.111837
142.688,-0.705324,8,-0.166472,0.212074,-0.118575,0.350532,0.787704,-0.114798
142.799,-0.817158,8,-0.156532,0.200228,-0.147437,0.337928,0.771715,-0.117103
142.909,-0.890563,8,-0.146177,0.187215,-0.176629,0.325428,0.752782,-0.118918
143.019,-0.924299,8,-0.135349,0.172992,-0.206106,0.312811,0.731085,-0.120451
143.13,-0.920628,8,-0.123964,0.15749,-0.235805,0.299777,0.706712,-0.121871
143.24,-0.886266,8,-0.112248,0.141086,-0.264846,0.286322,0.680418,-0.123275
143.351,-0.830105,8,-0.099999,0.123599,-0.293401,0.271927,0.652019,-0.124783
143.461,-0.763447,8,-0.087452,0.105473,-0.320609,0.256578,0.622273,-0.126435
143.571,-0.695018,8,-0.074507,0.08669,-0.3464,0.239902,0.591113,-0.128295
143.682,-0.630741,8,-0.061052,0.067204,-0.370673,0.221527,0.558353,-0.130424
143.792,-0.574526,8,-0.047341,0.047495,-0.392703,0.201642,0.524621,-0.132825
143.902,-0.524525,8,-0.033269,0.0275,-0.41246,0.180009,0.489604,-0.135557
144.013,-0.475697,8,-0.018722,0.007137,-0.429859,0.156377,0.452889,-0.138689
144.123,-0.422255,8,-0.003985,-0.013143,-0.444381,0.131173,0.415035,-0.1422
144.234,-0.356259,8,0.011182,-0.033632,-0.456105,0.103948,0.375241,-0.146174
144.344,-0.273728,8,0.026471,-0.053894,-0.464656,0.075189,0.334135,-0.150534
144.454,-0.172368,8,0.041977,-0.074045,-0.470007,0.044621,0.291312,-0.155275
144.565,-0.053698,8,0.057797,-0.094195,-0.472032,0.011867,0.246355,-0.160366
144.675,0.072791,8,0.073593,-0.113901,-0.470586,-0.022593,0.200126,-0.165596
144.785,0.196825,8,0.089448,-0.133256,-0.465614,-0.059171,0.152328,-0.17085
144.896,0.305514,8,0.10544,-0.152335,-0.456964,-0.098349,0.102651,-0.175988
145.006,0.382625,8,0.121207,-0.170693,-0.444769,-0.139505,0.052159,-0.18071
145.117,0.417028,8,0.136956,-0.188563,-0.428828,-0.1834,0.00012,-0.184893
145.227,0.399746,8,0.152318,-0.205532,-0.409494,-0.229167,-0.052345,-0.188268
145.337,0.328564,8,0.167345,-0.221683,-0.386758,-0.277009,-0.10553,-0.190708
145.448,0.205683,8,0.182073,-0.237091,-0.360537,-0.327094,-0.159761,-0.192089
145.558,0.042939,8,0.196141,-0.251433,-0.331524,-0.378135,-0.213905,-0.19229
145.668,-0.146168,8,0.209583,-0.264824,-0.299757,-0.430124,-0.268286,-0.191267
145.794,-0.372857,8,0.224086,-0.278977,-0.260372,-0.490207,-0.33064,-0.188548
145.92,-0.584829,8,0.237494,-0.291851,-0.218261,-0.550152,-0.392752,-0.184151
146.031,-0.740924,8,0.248289,-0.30212,-0.179324,-0.602296,-0.446958,-0.178872
146.141,-0.855674,8,0.257956,-0.311283,-0.13942,-0.652933,-0.499872,-0.172316
146.252,-0.925584,8,0.266587,-0.31947,-0.098199,-0.702637,-0.552087,-0.164328
146.362,-0.949453,8,0.273954,-0.326479,-0.056773,-0.750224,-0.602258,-0.155002
146.472,-0.932977,8,0.280076,-0.332318,-0.015138,-0.7959,-0.650436,-0.144214
146.583,-0.883767,8,0.284933,-0.336937,0.026722,-0.839807,-0.696596,-0.131789
146.693,-0.812409,8,0.288391,-0.34016,0.067702,-0.880889,-0.739484,-0.117912
146.803,-0.727722,8,0.290459,-0.34194,0.107837,-0.919242,-0.779141,-0.102467
146.914,-0.635881,8,0.291108,-0.342185,0.147148,-0.95479,-0.815528,-0.085325
147.024,-0.542425,8,0.290305,-0.340816,0.184614,-0.986435,-0.847685,-0.066879
147.135,-0.446111,8,0.288023,-0.337748,0.220624,-1.014217,-0.87593,-0.046934
147.245,-0.346233,8,0.2843,-0.332998,0.25427,-1.037051,-0.899529,-0.026041
147.355,-0.237842,8,0.27913,-0.326523,0.285664,-1.0546,-0.91856,-0.004259
147.466,-0.115589,8,0.272463,-0.318233,0.31488,-1.066342,-0.932947,0.018354
147.576,0.020974,8,0.264446,-0.308279,0.341258,-1.071495,-0.942253,0.04111
147.686,0.172645,8,0.255061,-0.296598,0.36499,-1.069691,-0.946455,0.063928
147.797,0.337107,8,0.244252,-0.283067,0.386218,-1.06039,-0.945352,0.086747
147.923,0.527955,8,0.230422,-0.265589,0.407014,-1.0403,-0.937394,0.112078
148.033,0.68664,8,0.217064,-0.248492,0.42235,-1.014199,-0.924481,0.13345
148.144,0.827183,8,0.202448,-0.229509,0.43524,-0.979593,-0.90574,0.154111
148.254,0.936556,8,0.186913,-0.208996,0.445541,-0.936998,-0.88151,0.173519
148.364,1.008578,8,0.170417,-0.186821,0.453481,-0.886075,-0.851738,0.191709
148.475,1.040171,8,0.152882,-0.162816,0.459203,-0.826219,-0.816264,0.208685
148.585,1.032839,8,0.134713,-0.137498,0.462701,-0.758521,-0.77601,0.224
148.711,0.986756,8,0.113048,-0.106784,0.464168,-0.670806,-0.724145,0.239526
148.821,0.926818,8,0.093492,-0.078651,0.46333,-0.585511,-0.674346,0.251183
148.932,0.86283,8,0.073248,-0.049222,0.460573,-0.491469,-0.620358,0.261041
149.042,0.810314,8,0.052771,-0.01925,0.456035,-0.390767,-0.563682,0.268849
149.153,0.780515,8,0.031781,0.011563,0.449729,-0.282144,-0.503826,0.274712
149.279,0.784638,8,0.007673,0.046899,0.440604,-0.15128,-0.433291,0.278937
149.42,0.839359,8,-0.019504,0.086437,0.428124,0.003007,-0.351926,0.280738
149.546,0.924103,8,-0.043824,0.121345,0.415157,0.145997,-0.277738,0.279962
149.657,1.013128,8,-0.065168,0.151465,0.402485,0.274352,-0.211697,0.277647
149.767,1.099592,8,-0.086159,0.180488,0.388919,0.402282,-0.145988,0.27408
149.877,1.169509,8,-0.10691,0.208471,0.374482,0.529501,-0.080349,0.26948
149.988,1.21022,8,-0.127525,0.235446,0.359154,0.655704,-0.01452,0.264016
150.098,1.211933,8,-0.147559,0.260728,0.343319,0.777233,0.049982,0.257987
150.208,1.171315,8,-0.167126,0.284379,0.32693,0.893936,0.11342,0.251503
150.319,1.089097,8,-0.186326,0.306408,0.309901,1.005583,0.176022,0.244612
150.429,0.973406,8,-0.204746,0.326254,0.292593,1.109049,0.236344,0.2375
150.54,0.832525,8,-0.222653,0.344128,0.274731,1.205181,0.295193,0.230056
150.65,0.680954,8,-0.239659,0.359588,0.256663,1.291312,0.351264,0.222396
150.776,0.507447,8,-0.25815,0.374432,0.235547,1.377692,0.41251,0.213226
150.886,0.366172,8,-0.273357,0.384841,0.216764,1.441504,0.463248,0.204818
150.997,0.238797,8,-0.28775,0.392941,0.197494,1.49418,0.51182,0.195902
151.107,0.128544,8,-0.301005,0.39864,0.178094,1.53415,0.557368,0.186597
151.217,0.031365,8,-0.313192,0.402119,0.158395,1.561439,0.600406,0.176795
151.328,-0.058955,8,-0.324344,0.40352,0.138207,1.575753,0.641385,0.166376
151.438,-0.147228,8,-0.334198,0.402984,0.117877,1.576653,0.679667,0.155505
151.549,-0.240741,8,-0.342874,0.40069,0.097003,1.564177,0.716038,0.143955
151.659,-0.341019,8,-0.35016,0.396869,0.075913,1.538802,0.749907,0.131888
151.769,-0.448626,8,-0.356088,0.391693,0.054363,1.50096,0.78164,0.119141
151.88,-0.560598,8,-0.360645,0.385263,0.032077,1.450856,0.811491,0.105507
151.99,-0.667678,8,-0.363706,0.377841,0.009385,1.39031,0.838881,0.091132
152.1,-0.761696,8,-0.365281,0.36949,-0.013984,1.319995,0.864029,0.075796
152.211,-0.833744,8,-0.365331,0.36021,-0.038311,1.240352,0.887063,0.05925
152.321,-0.874663,8,-0.363826,0.350234,-0.0632,1.154089,0.907499,0.041718
152.432,-0.880603,8,-0.360715,0.339422,-0.089122,1.06095,0.92565,0.022845
152.542,-0.851385,8,-0.356036,0.327996,-0.115599,0.9639,0.941143,0.002982
152.652,-0.791937,8,-0.349755,0.315877,-0.142822,0.863356,0.95412,-0.017969
152.763,-0.710424,8,-0.341784,0.302951,-0.17098,0.759553,0.964627,-0.04009
152.873,-0.620309,8,-0.332267,0.289452,-0.199475,0.655481,0.972429,-0.062808
152.983,-0.533889,8,-0.321146,0.275257,-0.228448,0.551265,0.977554,-0.086106
153.094,-0.462486,8,-0.308309,0.260211,-0.258043,0.446968,0.979892,-0.109959
153.204,-0.41622,8,-0.294012,0.244555,-0.287594,0.345416,0.979226,-0.133687
153.315,-0.39851,8,-0.278026,0.227962,-0.317497,0.245671,0.975314,-0.157469
153.425,-0.408545,8,-0.260679,0.210675,-0.347071,0.150358,0.967947,-0.18064
153.535,-0.439831,8,-0.241887,0.192481,-0.376436,0.059308,0.956795,-0.203205
153.646,-0.482618,8,-0.22152,0.173127,-0.405699,-0.027601,0.941372,-0.225169
153.756,-0.523749,8,-0.200017,0.152887,-0.434165,-0.108297,0.921638,-0.245964
153.866,-0.551357,8,-0.177282,0.131525,-0.461916,-0.183245,0.897195,-0.265639
153.977,-0.555404,8,-0.153184,0.108782,-0.488988,-0.252882,0.867531,-0.284207
154.087,-0.529926,8,-0.128255,0.085045,-0.514671,-0.315982,0.833039,-0.301183
154.198,-0.473806,8,-0.102154,0.059893,-0.539182,-0.373904,0.793033,-0.316721
154.324,-0.379483,8,-0.071526,0.029945,-0.564957,-0.433141,0.741336,-0.33222
154.434,-0.281408,8,-0.044057,0.002684,-0.58537,-0.479763,0.690874,-0.343716
154.544,-0.181964,8,-0.016046,-0.025488,-0.603544,-0.522251,0.635639,-0.353166
154.655,-0.09392,8,0.012628,-0.054685,-0.619335,-0.561561,0.575305,-0.360505
154.765,-0.030902,8,0.041302,-0.084207,-0.632195,-0.597584,0.511231,-0.365515
154.891,0.000838,8,0.074271,-0.118503,-0.6432,-0.63595,0.432971,-0.368434
155.001,-0.010623,8,0.102989,-0.148652,-0.649312,-0.667415,0.360736,-0.368536
